SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Mass Imbue Ivory,29,loy,0,5
Mass Imbue Jade,29,loy,0,5
Spirit of the Shrew,29,ldon,0,6
Resist Disease,30,original,0,0
Health,30,original,0,0
Fury,30,original,0,0
Shifting Shield,31,original,0,0
Scourge,31,original,0,0
Nimble,31,original,0,0
Malaisement,32,original,0,0
Charm Animals,32,original,0,0
Talisman of Tnarg,32,original,0,0
Companion Spirit,32,original,0,0
Instill,33,original,0,0
Winter's Roar,33,original,0,0
Reebo's Greater Augury,33,ldon,0,6
Shock of the Tainted,34,sov,0,2
Pack Shrew,34,ldon,0,6
Reebo's Greater Exorcism,34,ldon,0,6
Reebo's Greater Cleansing,34,ldon,0,6
Curse,34,ldon,0,6
Resist Poison,35,original,0,0
Tumultuous Strength,35,sov,0,2
Assiduous Vision,36,original,0,0
Gale of Poison,36,original,5,0
Spirit of Bih'Li,36,sol,0,3
Venom of the Snake,37,original,0,0
Glamour,37,original,0,0
Vigilant Spirit,37,original,0,0
Togor's Insects,38,original,0,0
Insidious Malady,38,original,0,0
Cannibalize II,38,rok,1,1
Remove Curse,38,sol,0,3
Chloroplast,39,original,0,0
Blinding Luminance,39,original,0,0
Deftness,39,original,0,0
Furious Strength,39,original,0,0
Spirit Salve,40,original,0,0
Talisman of Altuna,40,original,0,0
Summon Companion,40,sov,0,2
Incapacitate,41,original,0,0
Agility,41,original,0,0
Guardian Spirit,41,original,0,0
Alacrity,42,original,0,0
Guardian,42,original,0,0
Blast of Poison,42,sov,0,2
Resist Magic,43,original,0,0
Stamina,43,original,0,0
Odium,43,ldon,0,6
Nullify Magic,44,original,0,0
Blizzard Blast,44,original,0,0
Stoicism,44,loy,0,5
Superior Healing,45,original,0,0
Frenzied Spirit,45,original,0,0
Rage,45,original,0,0
Strength,46,original,0,0
Harnessing of Spirit,46,sol,0,3
Charisma,47,original,0,0
Shock of Venom,47,pop,0,4
Malosi,48,original,0,0
Dexterity,48,original,0,0
Abolish Disease,48,original,0,0
Plague,49,original,0,0
Envenomed Bolt,49,original,0,0
Infusion of Spirit,49,pop,0,4
Talisman of Jasinth,50,rok,0,1
Kragg's Salve,50,rok,0,1
Spirit Quickening,50,sov,0,2
Spirit of the Puma,50,dod,0,10
Immobilize,51,original,0,0
Turgur's Insects,51,rok,0,1
Everlasting Breath,51,sol,0,3
Levitation,51,sol,0,3
Regrowth,52,rok,0,1
Spirit of Scale,52,rok,0,1
Insidious Decay,52,rok,0,1
Primal Essence,52,rok,0,1
Disinfecting Aura,52,sol,0,3
Blood of Nadox,52,loy,0,5
Eradicate Disease,52,rof,0,19
Cripple,53,rok,0,1
Talisman of Shadoo,53,rok,0,1
Deliriously Nimble,53,rok,0,1
Cannibalize III,54,rok,1,1
Shroud of the Spirits,54,rok,0,1
Ice Strike,54,rok,0,1
Riotous Health,54,rok,0,1
Remove Greater Curse,54,sol,0,3
Plague of Insects,54,sol,0,3
Blast of Venom,54,pop,0,4
Anathema,54,ldon,0,6
Eradicate Curse,54,rof,0,19
Annul Magic,55,rok,0,1
Talisman of Kragg,55,rok,0,1
Spirit of the Howler,55,rok,0,1
Torrent of Poison,55,rok,5,1
Chloroblast,55,sov,0,2
Form of the Great Bear,55,sov,0,2
Idol of Malo,55,por,0,11
Celerity,56,original,0,0
Paralyzing Earth,56,original,0,0
Acumen,56,rok,0,1
Bane of Nife,56,rok,0,1
Regrowth of Dar Khura,56,sol,0,3
Eradicate Poison,56,rof,0,19
Malosini,57,rok,0,1
Talisman of the Cat,57,rok,0,1
Talisman of the Brute,57,rok,0,1
Maniacal Strength,57,rok,0,1
Spirit of the Jaguar,57,don,0,9
Talisman of the Rhino,58,rok,0,1
Talisman of the Serpent,58,rok,0,1
Tigir's Insects,58,rok,0,1
Mortal Deftness,58,rok,0,1
Cannibalize IV,58,sov,1,2
Kragg's Mending,58,sol,0,3
Talisman of Epuration,58,sol,0,3
Acumen of Dar Khura,58,sol,0,3
Talisman of the Raptor,59,rok,0,1
Pox of Bertoxxulous,59,rok,0,1
Unfailing Reverence,59,rok,0,1
Voice of the Berserker,59,rok,0,1
Incarnate Anew,59,sod,0,15
Torpor,60,rok,0,1
Malo,60,rok,0,1
Avatar,60,rok,3,1
Primal Avatar,60,sov,3,2
Focus of Spirit,60,sov,0,2
Ancient Feral Avatar,60,sov,3,2
Ancient Scourge of Nife,60,sov,0,2
Khura's Focusing,60,sol,0,3
Replenishment,61,pop,0,4
True Spirit,61,pop,0,4
Agility of the Wrulan,61,pop,0,4
Spear of Torment,61,pop,0,4
Cloud of Grummus,61,pop,0,4
Spirit of the Leopard,61,don,0,9
Greater Immobilize,62,pop,0,4
Imbue Justice,62,pop,0,4
Tnarg's Mending,62,pop,0,4
Focus of Soul,62,pop,0,4
Ancestral Guard,62,pop,0,4
Endurance of the Boar,62,pop,0,4
Talisman of the Wrulan,62,pop,0,4
Talisman of the Tribunal,62,pop,0,4
Swift Like the Wind,63,original,0,0
Malosinia,63,pop,0,4
Imbue Disease,63,pop,0,4
Blessing of Replenishment,63,pop,0,4
Tears of Saryrn,63,pop,5,4
Malicious Decay,63,pop,0,4
Strength of the Diaku,63,pop,0,4
Talisman of the Boar,63,pop,0,4
Imbue War,64,pop,0,4
Petrifying Earth,64,pop,0,4
Velium Strike,64,pop,0,4
Talisman of Celerity,64,pop,0,4
Talisman of the Diaku,64,pop,0,4
Tiny Terror,64,pop,0,4
Breath of Ultor,64,pop,0,4
Bane,64,ldon,0,6
Malos,65,pop,0,4
Blood of Saryrn,65,pop,0,4
Focus of the Seventh,65,pop,0,4
Quiescence,65,pop,0,4
Ferine Avatar,65,pop,3,4
Breath of Trushar,65,god,0,7
Balance of the Nihil,65,god,0,7
Daluda's Mending,65,god,0,7
Ancient Chaotic Pain,65,god,1,7
Spirit of Sense,66,oom,0,8
Yoppa's Spear of Venom,66,oom,0,8
Putrid Decay,66,oom,0,8
Spirit of Perseverance,66,oom,0,8
Crippling Spasm,66,oom,0,8
Farrel's Companion,67,oom,0,8
Ancestral Bulwark,67,oom,0,8
Spirit Veil,67,oom,0,8
Spirit of Might,67,oom,0,8
Breath of Wunshi,67,oom,0,8
Yoppa's Mending,68,oom,0,8
Wunshi's Focusing,68,oom,0,8
Spirit of Fortitude,68,oom,0,8
Talisman of Sense,68,oom,0,8
Yoppa's Rain of Venom,68,oom,5,8
Pained Memory,68,oom,1,8
Lingering Sloth,68,dod,0,10
Talisman of Fortitude,69,oom,0,8
Talisman of Perseverance,69,oom,0,8
Ice Age,69,oom,0,8
Pure Spirit,69,oom,0,8
Curse of Sisslak,69,oom,0,8
Balance of Discord,69,oom,0,8
Spirit of the Panther,69,don,0,9
Breath of Antraygus,69,dod,0,10
Vindictive Spirit,70,oom,2,8
Talisman of Might,70,oom,0,8
Blood of Yoppa,70,oom,0,8
Talisman of Wunshi,70,oom,0,8
Spiritual Serenity,70,oom,0,8
Champion,70,oom,3,8
Ancient Ancestral Calling,70,oom,1,8
Ancient Wilslik's Mending,70,oom,0,8
Hungry Plague,70,dod,0,10
Nectar of Pain,70,por,0,11
Ghost of Renewal,70,por,0,11
Idol of Malos,70,por,0,11
Preternatural Foresight,71,tss,0,12
Ahnkaul's Spear of Venom,71,tss,0,12
Spirit of the Stoic One,71,tss,0,12
Talisman of the Panther,71,tss,0,12
Breath of Ternsmochin,71,tss,0,12
Talisman of Persistence,71,tbs,0,13
Cure Corruption,72,tss,0,12
Malosinise,72,tss,0,12
Kyrah's Faithful,72,tss,0,12
Feralize,72,tss,0,12
Tortugone's Drowse,72,tss,2,12
Lassitude,72,tbs,0,13
Ahnkaul's Mending,73,tss,0,12
Dire Focusing,73,tss,0,12
Ancestral Bargain,73,tss,1,12
Sting of the Queen,73,tss,6,12
Halcyon Breeze,73,tss,0,12
Fulkitcher Weave,73,tbs,0,13
Chant of the Napaea,74,tss,0,12
Talisman of Foresight,74,tss,0,12
Talisman of the Stoic One,74,tss,0,12
Glacial Avalanche,74,tss,0,12
Juju,74,tss,0,12
Nectar of Agony,74,tbs,0,13
Spirit of Tala'Tak,74,eok,0,23
Second Life,75,tss,0,12
Wishka's Favor,75,tss,0,12
Vengeance of Ahnkaul,75,tss,0,12
Talisman of the Dire,75,tss,0,12
Malis,75,tss,0,12
Specter of Renewal,75,tbs,0,13
Spirit of the Stalwart,76,sof,0,14
Vestax's Spear of Venom,76,sof,0,14
Talisman of the Cougar,76,sof,0,14
Breath of Big Bynn,76,sof,0,14
Spirit of Vehemence,76,sof,0,14
Talisman of Vehemence,76,sof,0,14
Malosinatia,77,sof,0,14
Vegu's Faithful,77,sof,0,14
Feralisis,77,sof,0,14
Rolist's Drowse,77,sof,2,14
Languor,77,sof,0,14
Gemmi's Mending,78,sof,0,14
Bloodworg Focusing,78,sof,0,14
Ancestral Hearkening,78,sof,1,14
Bite of the Brownie,78,sof,6,14
Halcyon Zephyr,78,sof,0,14
Ancestral Intervention,78,sof,13,14
Chant of the Darkvine,79,sof,0,14
Talisman of the Stalwart,79,sof,0,14
Tundra Crumble,79,sof,0,14
Pocus,79,sof,0,14
Nectar of Rancor,79,sof,0,14
Preincarnation,80,sof,0,14
Blood of Kerafyrm,80,sof,0,14
Talisman of the Bloodworg,80,sof,0,14
Shade of Renewal,80,sof,0,14
Thorn Wilting,80,sof,0,14
Ward of Resurgence,80,sof,0,14
Spirit of the Resolute,81,sod,0,15
Wild Growth,81,sod,16,15
Severilous' Spear of Venom,81,sod,0,15
Talisman of the Lynx,81,sod,0,15
Breath of Queen Malarian,81,sod,0,15
Spirit of Determination,81,sod,0,15
Unity of the Spirits,81,sod,0,15
Malosenea,82,sod,0,15
Aina's Faithful,82,sod,0,15
Feralization,82,sod,0,15
Grezan's Drowse,82,sod,2,15
Listlessness,82,sod,0,15
Dannal's Mending,83,sod,0,15
Darkpaw Focusing,83,sod,0,15
Ancestral Obligation,83,sod,1,15
Bite of the Ukun,83,sod,6,15
Halcyon Whisper,83,sod,0,15
Antecedent's Intervention,83,sod,13,15
Healing Counterbias,83,uf,0,16
Counterbias Slow,83,uf,0,16
Healing Counterbias Effect,83,uf,0,16
Healing Counterbias Effect II,83,uf,0,16
Healing Counterbias Effect III,83,uf,0,16
Chant of the Burynai,84,sod,0,15
Talisman of the Resolute,84,sod,0,15
Ice Sheet,84,sod,0,15
Mojo,84,sod,0,15
Nectar of the Slitheren,84,sod,0,15
Wind of Malis,84,uf,0,16
Blood of Jaled'Dar,85,sod,0,15
Talisman of Unity,85,sod,0,15
Shadow of Renewal,85,sod,0,15
Ward of Restoration,85,sod,0,15
Pack of Aina,85,sod,0,15
Blood of Avoling,85,sod,0,15
Frost Gift,85,uf,0,16
Splash of Runedust,85,uf,0,16
Spirit of the Relentless,86,hot,0,17
Mammoth's Force,86,hot,0,17
Untamed Growth,86,hot,16,17
Breath of the Shiverback,86,hot,0,17
Spinechiller's Spear of Venom,86,hot,0,17
Talisman of the Tiger,86,hot,0,17
Unity of the Soul,86,hot,0,17
Preeminent Foresight,86,hot,0,17
Exigent Focusing,86,hot,0,17
Spirit of Valor,86,hot,0,17
Malosene,87,hot,0,17
Feralescense,87,hot,0,17
Lethargy,87,hot,0,17
Nargul's Malady,87,hot,4,17
Qirik's Recourse,87,hot,7,17
Shakare's Drowse,87,hot,2,17
Shakare's Recourse,87,hot,0,17
Shakare's Recourse II,87,hot,0,17
Shakare's Recourse III,87,hot,0,17
Wurt's Faithful,87,hot,0,17
Ancestral Covenant,88,hot,1,17
Ascendant's Intervention,88,hot,13,17
Bite of the Blightwolf,88,hot,6,17
Halcyon Gust,88,hot,0,17
Kralbor's Pandemic,88,hot,0,17
Mending Counterbias,88,hot,0,17
Counterbias Slow,88,hot,0,17
Counterbias Slow II,88,hot,0,17
Counterbias Slow III,88,hot,0,17
Mending Counterbias Effect,88,hot,0,17
Mending Counterbias Effect II,88,hot,0,17
Mending Counterbias Effect III,88,hot,0,17
Qirik's Mending,88,hot,0,17
Chant of the Tae Ew,89,hot,0,17
Talisman of the Relentless,89,hot,0,17
Hex,89,hot,0,17
Ice Floe,89,hot,0,17
Nectar of Torment,89,hot,0,17
Undaleen's Venom,89,hot,8,17
Wind of Malisene,89,hot,0,17
Blood of Corbeth,90,hot,0,17
Frozen Gift,90,hot,0,17
Pack of Wurt,90,hot,0,17
Call the Pack,90,hot,0,17
Call the Pack II,90,hot,0,17
Call the Pack III,90,hot,0,17
Penumbra of Renewal,90,hot,0,17
Reckless Mending,90,hot,0,17
Spinechiller Blood,90,hot,0,17
Splash of Glyphdust,90,hot,0,17
Talisman of Soul's Unity,90,hot,0,17
Ward of Recovery,90,hot,0,17
Spirit of the Indomitable,91,voa,0,18
Unfettered Growth,91,voa,16,18
Breath of Silbar,91,voa,0,18
Hiqork's Spear of Venom,91,voa,0,18
Talisman of the Lion,91,voa,0,18
Unity of Kolos,91,voa,0,18
Imperative Focusing,91,voa,0,18
Spirit of Resolve,91,voa,0,18
Maloseneta,92,voa,0,18
Feralisera,92,voa,0,18
Apathy,92,voa,0,18
Giaborn's Malady,92,voa,4,18
Yubai's Affliction,92,voa,9,18
Yubai's Malady,92,voa,0,18
Yubai's Malady II,92,voa,0,18
Yubai's Malady III,92,voa,0,18
Gotikan's Recourse,92,voa,7,18
Matip's Drowse,92,voa,2,18
Matip's Recourse,92,voa,0,18
Matip's Recourse II,92,voa,0,18
Matip's Recourse III,92,voa,0,18
Hilnaah's Faithful,92,voa,0,18
Ancestral Arrangement,93,voa,1,18
Progenitor's Intervention,93,voa,13,18
Bite of the Grendlaen,93,voa,6,18
Halcyon Breath,93,voa,0,18
Poanag's Pandemic,93,voa,0,18
Renewing Counterbias,93,voa,0,18
Renewing Counterbias Slow,93,voa,0,18
Renewing Counterbias Slow II,93,voa,0,18
Renewing Counterbias Slow III,93,voa,0,18
Renewing Counterbias Effect,93,voa,0,18
Renewing Counterbias Effect II,93,voa,0,18
Renewing Counterbias Effect III,93,voa,0,18
Gotikan's Mending,93,voa,0,18
Chant of the Izon,94,voa,0,18
Talisman of the Indomitable,94,voa,0,18
Yubai's Rain of Venom,94,voa,5,18
Hoodoo,94,voa,0,18
Ice Mass,94,voa,0,18
Nectar of Sholoth,94,voa,10,18
Vengeance of Sholoth,94,voa,0,18
Vengeance of Sholoth II,94,voa,0,18
Vengeance of Sholoth III,94,voa,0,18
Stranglefang's Venom,94,voa,8,18
Blood of Klar,95,voa,0,18
Freezing Gift,95,voa,0,18
Pack of Hilnaah,95,voa,0,18
Call the Pack,95,voa,0,18
Call the Pack II,95,voa,0,18
Call the Pack III,95,voa,0,18
Phantom of Renewal,95,voa,0,18
Reckless Remedy,95,voa,0,18
Naeya Blood,95,voa,0,18
Issuance of Malos,95,voa,0,18
Talisman of Kolos' Unity,95,voa,0,18
Ward of Reconstruction,95,voa,0,18
Spirit of the Steadfast,96,rof,0,19
Rampant Growth,96,rof,16,19
Breath of Natigo,96,rof,0,19
Slaunk's Spear of Venom,96,rof,0,19
Talisman of the Snow Leopard,96,rof,0,19
Unity of the Courageous,96,rof,0,19
Insistent Focusing,96,rof,0,19
Spirit of Dauntlessness,96,rof,0,19
Curse of Insects,96,rof,0,19
Putrescent Decay,96,cotf,0,20
Shackle,97,rof,0,19
Malosenia,97,rof,0,19
Feralisenia,97,rof,0,19
Fatigue,97,rof,0,19
Elsrop's Malady,97,rof,4,19
Falhotep's Affliction,97,rof,9,19
Falhotep's Malady,97,rof,0,19
Falhotep's Malady II,97,rof,0,19
Falhotep's Malady III,97,rof,0,19
Enalam's Drowse,97,rof,2,19
Enalam's Recourse,97,rof,0,19
Enalam's Recourse II,97,rof,0,19
Enalam's Recourse III,97,rof,0,19
Kriegas' Faithful,97,rof,0,19
Blezon's Recourse,97,rof,7,19
Spirit Bolstering,97,cotf,0,20
Ancestral Pact,98,rof,1,19
Antecessor's Intervention,98,rof,13,19
Seedspitter's Bite,98,rof,6,19
Halcyon Shear,98,rof,0,19
Vilefeaster's Pandemic,98,rof,0,19
Blezon's Mending,98,rof,0,19
Restoring Counterbias,98,rof,0,19
Restoring Counterbias Slow,98,rof,0,19
Restoring Counterbias Slow II,98,rof,0,19
Restoring Counterbias Slow III,98,rof,0,19
Restoring Counterbias Effect,98,rof,0,19
Restoring Counterbias Effect II,98,rof,0,19
Restoring Counterbias Effect III,98,rof,0,19
Flock's Breath,98,cotf,0,20
Chant of Jaerol,99,rof,0,19
Talisman of the Steadfast,99,rof,0,19
Falhotep's Rain of Venom,99,rof,5,19
Naganaga,99,rof,0,19
Ice Burst,99,rof,0,19
Nectar of Anguish,99,rof,10,19
Vengeance of Anguish,99,rof,0,19
Vengeance of Anguish II,99,rof,0,19
Vengeance of Anguish III,99,rof,0,19
Banescale's Venom,99,rof,8,19
Falhotep's Malosenia,99,rof,9,19
Crippling Counterbias,99,cotf,0,20
Blood of Sanera,100,rof,0,19
Frigid Gift,100,rof,0,19
Pack of Kriegas,100,rof,0,19
Call the Pack,100,rof,0,19
Call the Pack II,100,rof,0,19
Call the Pack III,100,rof,0,19
Wisp of Renewal,100,rof,0,19
Reckless Restoration,100,rof,0,19
Phase Spider Blood,100,rof,0,19
Talisman of the Courageous,100,rof,0,19
Ward of Rejuvenation,100,rof,0,19
Enalam's Curse,100,rof,11,19
Spiritual Surge,100,cotf,12,20
Spirit of the Faithful,101,tds,0,21
Ferocious Growth,101,tds,16,21
Breath of Hemocoraxius,101,tds,0,21
Serisaria's Spear of Venom,101,tds,0,21
Talisman of the Leopard,101,tds,0,21
Unity of the Doomscale,101,tds,0,21
Roar of the Lion,101,tbm,14,22
Responsive Spirit,101,eok,0,23
Malosenete,102,tds,0,21
Sluggishness,102,tds,0,21
Krasir's Recourse,102,tds,7,21
Sephry's Malady,102,tds,4,21
Livio's Affliction,102,tds,9,21
Livio's Malady,102,tds,0,21
Livio's Malady II,102,tds,0,21
Livio's Malady III,102,tds,0,21
Sraskus' Drowse,102,tds,2,21
Sraskus' Recourse,102,tds,0,21
Sraskus' Recourse II,102,tds,0,21
Sraskus' Recourse III,102,tds,0,21
Olesira's Faithful,102,tds,0,21
Regenerating Counterbias,103,tds,0,21
Regenerating Counterbias Slow,103,tds,0,21
Regenerating Counterbias Effect,103,tds,0,21
Regenerating Counterbias Effect II,103,tds,0,21
Regenerating Counterbias Effect III,103,tds,0,21
Tribal Pact,103,tds,1,21
Historian's Intervention,103,tds,13,21
Reefmaw's Bite,103,tds,6,21
Halcyon Bluster,103,tds,0,21
Spirespine's Pandemic,103,tds,0,21
Krasir's Mending,103,tds,0,21
Hemocoraxius' Pandemic,103,tbm,0,22
Ancient Alliance,103,eok,15,23
Chant of the Kromtus,104,tds,0,21
Talisman of the Faithful,104,tds,0,21
Livio's Malosenia,104,tds,9,21
Garugaru,104,tds,0,21
Ice Squall,104,tds,0,21
Nectar of Woe,104,tds,10,21
Vengeance of Woe,104,tds,0,21
Vengeance of Woe II,104,tds,0,21
Vengeance of Woe III,104,tds,0,21
Serpentil's Venom,104,tds,8,21
Chaotic Venom,104,eok,17,23
Blood of Rivans,105,tds,0,21
Glacial Gift,105,tds,0,21
Pack of Olesira,105,tds,0,21
Call the Pack,105,tds,0,21
Call the Pack II,105,tds,0,21
Call the Pack III,105,tds,0,21
Shear of Renewal,105,tds,0,21
Reckless Regeneration,105,tds,0,21
Reef Crawler Blood,105,tds,0,21
Talisman of the Doomscale,105,tds,0,21
Ward of Regeneration,105,tds,0,21
Sraskus' Curse,105,tds,11,21
Spiritual Swell,105,tbm,12,22
Spirit of the Unwavering,106,ros,0,24
Savage Growth,106,ros,16,24
Fetid Decay,106,ros,0,24
Breath of Elkikatar,106,ros,0,24
Nexona's Spear of Venom,106,ros,0,24
Talisman of the Sabretooth,106,ros,0,24
Unity of the Wulthan,106,ros,0,24
Wulthan Focusing,106,ros,0,24
Spirit of Resilience,106,ros,0,24
Dissident Roar,106,tbl,14,26
Malosinata,107,ros,0,24
Feralisata,107,ros,0,24
Incapacity,107,ros,0,24
Eyrzekla's Recourse,107,ros,7,24
Hoshkar's Malady,107,ros,4,24
Rirwech's Affliction,107,ros,9,24
Rirwech's Malady,107,ros,0,24
Rirwech's Malady II,107,ros,0,24
Rirwech's Malady III,107,ros,0,24
Erogo's Drowse,107,ros,2,24
Erogo's Recourse,107,ros,0,24
Erogo's Recourse II,107,ros,0,24
Erogo's Recourse III,107,ros,0,24
Mirtuk's Faithful,107,ros,0,24
Ri'zyr's Breath,108,ros,0,24
Ameliorating Counterbias,108,ros,0,24
Ameliorating Counterbias Slow,108,ros,0,24
Ameliorating Counterbias Effect,108,ros,0,24
Ameliorating Counterbias Effect II,108,ros,0,24
Ameliorating Counterbias Effect III,108,ros,0,24
Tribal Bargain,108,ros,1,24
Prehistoric Intervention,108,ros,13,24
Mawmun's Bite,108,ros,6,24
Halcyon Billow,108,ros,0,24
Vermistipus's Pandemic,108,ros,0,24
Eyrzekla's Mending,108,ros,0,24
Elkikatar's Pandemic,108,tbl,0,26
Chant of the Wulthan,109,ros,0,24
Talisman of the Unwavering,109,ros,0,24
Ri'zyr's Rain of Venom,109,ros,5,24
Rirwech's Malosinata,109,ros,9,24
Jinx,109,ros,0,24
Ice Shards,109,ros,0,24
Nectar of Suffering,109,ros,10,24
Vengeance of Suffering,109,ros,0,24
Vengeance of Suffering II,109,ros,0,24
Vengeance of Suffering III,109,ros,0,24
Mawmun's Venom,109,ros,8,24
Chaotic Poison,109,tbl,17,26
Blood of Tevik,110,ros,0,24
Frostbitten Gift,110,ros,0,24
Pack of Mirtuk,110,ros,0,24
Call the Pack,110,ros,0,24
Call the Pack II,110,ros,0,24
Call the Pack III,110,ros,0,24
Cloud of Renewal,110,ros,0,24
Reckless Rejuvenation,110,ros,0,24
Scorpikis Blood,110,ros,0,24
Talisman of the Wulthan,110,ros,0,24
Ward of Remediation,110,ros,0,24
Erogo's Curse,110,ros,11,24
Spiritual Squall,110,tbl,12,26
Spirit of the Enduring,111,tov,0,26
Frenzied Growth,111,tov,16,26
Noxious Decay,111,tov,0,26
Breath of Bledrek,111,tov,0,26
Narandi's Spear of Venom,111,tov,0,26
Talisman of the Lioness,111,tov,0,26
Unity of the Kromrif,111,tov,0,26
Kromrif Focusing,111,tov,0,26
Spirit of Volition,111,tov,0,26
Malosinara,112,tov,0,26
Spirit Bracing,112,tov,0,26
Ennui,112,tov,0,26
Zrelik's Recourse,112,tov,7,26
Malvus's Malady,112,tov,4,26
Svartmane's Affliction,112,tov,9,26
Svartmane's Malady,112,tov,0,26
Svartmane's Malady II,112,tov,0,26
Svartmane's Malady III,112,tov,0,26
Amontehepna's Drowse,112,tov,2,26
Amontehepna's Recourse,112,tov,0,26
Amontehepna's Recourse II,112,tov,0,26
Amontehepna's Recourse III,112,tov,0,26
Grondo's Faithful,112,tov,0,26
Dracolich Breath,113,tov,0,26
Refreshing Counterbias,113,tov,0,26
Refreshing Counterbias Slow,113,tov,0,26
Refreshing Counterbias Effect,113,tov,0,26
Refreshing Counterbias Effect II,113,tov,0,26
Refreshing Counterbias Effect III,113,tov,0,26
Ancient Bargain,113,tov,1,26
Primordial Intervention,113,tov,13,26
Direfang's Bite,113,tov,6,26
Halcyon Wind,113,tov,0,26
Bolman's Pandemic,113,tov,0,26
Sjeon's Mending,113,tov,0,26
Talisman of the Enduring,114,tov,0,26
Symbol of Celerity,114,tov,0,26
Svartmane's Malosinara,114,tov,9,26
Evil Eye,114,tov,0,26
Ice Salvo,114,tov,0,26
Nectar of Misery,114,tov,10,26
Vengeance of Misery,114,tov,0,26
Vengeance of Misery II,114,tov,0,26
Vengeance of Misery III,114,tov,0,26
Xalgoti's Venom,114,tov,8,26
Wintry Gift,115,tov,0,26
Pack of The Black Fang,115,tov,0,26
Call the Pack,115,tov,0,26
Call the Pack II,115,tov,0,26
Call the Pack III,115,tov,0,26
Spectre of Renewal,115,tov,0,26
Reckless Renewal,115,tov,0,26
Restless Blood,115,tov,0,26
Talisman of the Ry'Gorr,115,tov,0,26
Ward of Recuperation,115,tov,0,26
Marlek's Curse,115,tov,11,26
