SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Splash of Purification,93,voa,2,18
Stoic Stance,94,voa,0,18
Steely Rejuvenation,94,voa,0,18
Steely Rejuvenation II,94,voa,0,18
Steely Rejuvenation III,94,voa,0,18
Brell's Adamantine Armor,94,voa,0,18
Mark of the Reverent,94,voa,0,18
Rejuvenating Steel,94,voa,0,18
Contrition,94,voa,0,18
Undivided Affirmation,94,voa,9,18
Wave of Contrition,94,voa,0,18
Aurora of Splendor,95,voa,0,18
Crush of Tides,95,voa,6,18
Zealous Fury,95,voa,0,18
Zealous Fury Strike,95,voa,0,18
Zealous Fury Strike II,95,voa,0,18
Zealous Fury Strike III,95,voa,0,18
Force of Oseka,95,voa,5,18
Glorious Exculpation,95,voa,7,18
Hand of the Avowed Keeper,95,voa,0,18
Preservation of Oseka,95,voa,12,18
Preservation of Oseka Effect,95,voa,0,18
Preservation of Oseka Effect II,95,voa,0,18
Preservation of Oseka Effect III,95,voa,0,18
Protective Dedication,95,voa,9,18
Rest,96,rof,13,19
Abrogate the Undead,96,rof,0,19
Shackle,96,rof,0,19
Expurgate,96,rof,0,19
Reverent Purity,96,rof,0,19
Reverent Touch,96,rof,0,19
Reverent Force,96,rof,4,19
Laudation,96,rof,0,19
Mark of Olsif,96,rof,0,19
Reconcile,96,rof,0,19
Doctrine of Abrogation,96,cotf,0,20
Pledged Keeper,97,rof,0,19
Demand for Honor,97,rof,0,19
Crush of the Iceclad,97,rof,5,19
Ostracize,97,rof,0,19
Ostracize Heal,97,rof,0,19
Ostracize Heal II,97,rof,0,19
Ostracize Heal III,97,rof,0,19
Dazzling Light,97,rof,9,19
Lesson of Sorrow,97,rof,6,19
Symbol of Burim,97,rof,0,19
Devout Audacity,97,rof,0,19
Holy Guardian Discipline,97,rof,17,19
Holy Guardian Heal,97,rof,0,19
Holy Guardian Heal II,97,rof,0,19
Holy Guardian Heal III,97,rof,0,19
Reverent Penitence,97,cotf,11,20
Penitent Mending,97,cotf,0,20
Penitent Mending II,97,cotf,0,20
Penitent Mending III,97,cotf,0,20
Penitent Reward,97,cotf,0,20
Penitent Reward II,97,cotf,0,20
Penitent Reward III,97,cotf,0,20
Reprove,98,rof,15,19
Armor of Reverence,98,rof,11,19
Armor of Formidable Grace,98,rof,0,19
Burst of Sunrise,98,rof,0,19
Reverent Cleansing,98,rof,3,19
Brightwing Mantle,98,rof,5,19
Brightwing Mantle Heal,98,rof,0,19
Brightwing Mantle Heal II,98,rof,0,19
Brightwing Mantle Heal III,98,rof,0,19
Righteous Umbrage,98,rof,14,19
Righteous Umbrage Effect,98,rof,0,19
Righteous Umbrage Effect II,98,rof,0,19
Righteous Umbrage Effect III,98,rof,0,19
Umbrage Strike,98,rof,0,19
Umbrage Strike II,98,rof,0,19
Umbrage Strike III,98,rof,0,19
Splash of Cleansing,98,rof,2,19
Valiant Deflection,98,cotf,17,20
Valiant Healing,98,cotf,0,20
Valiant Healing II,98,cotf,0,20
Valiant Healing III,98,cotf,0,20
Steadfast Stance,99,rof,0,19
Brell's Steadfast Bulwark,99,rof,0,19
Reinvigorating Steel,99,rof,0,19
Steely Reinvigoration,99,rof,0,19
Steely Reinvigoration II,99,rof,0,19
Steely Reinvigoration III,99,rof,0,19
Sorrow,99,rof,0,19
Unbroken Affirmation,99,rof,9,19
Wave of Sorrow,99,rof,0,19
Force of Reverence,99,rof,3,19
Reverent Healing,99,rof,0,19
Reverent Healing II,99,rof,0,19
Reverent Healing III,99,rof,0,19
Blunted Blade,99,cotf,20,20
Blunted Strike,99,cotf,0,20
Blunted Strike II,99,cotf,0,20
Blunted Strike III,99,cotf,0,20
Aurora of Sunrise,100,rof,0,19
Crush of Tarew,100,rof,6,19
Reverent Fury,100,rof,0,19
Reverent Fury Strike,100,rof,0,19
Reverent Fury Strike II,100,rof,0,19
Reverent Fury Strike III,100,rof,0,19
Force of the Iceclad,100,rof,5,19
Glorious Expurgation,100,rof,7,19
Hand of the Pledged Keeper,100,rof,0,19
Preservation of the Iceclad,100,rof,12,19
Preservation of the Iceclad Effect,100,rof,0,19
Preservation of the Iceclad Effect II,100,rof,0,19
Preservation of the Iceclad Effect III,100,rof,0,19
Protective Allegiance,100,rof,9,19
Reflexive Righteousness,100,rof,19,19
Force of Abrogation,100,cotf,5,20
Breather,101,tds,13,21
Depurate,101,tds,0,21
Doctrine of Rescission,101,tds,0,21
Ardent Purity,101,tds,0,21
Ardent Touch,101,tds,0,21
Ardent Force,101,tds,4,21
Consecration,101,tds,0,21
Mark of Krausig,101,tds,0,21
Dulcify,101,tds,0,21
Dichotomic Force,101,tbm,20,22
Stormbound Keeper,102,tds,0,21
Impose for Honor,102,tds,0,21
Crush of the Darkened Sea,102,tds,5,21
Admonish,102,tds,0,21
Admonish Heal,102,tds,0,21
Admonish Heal II,102,tds,0,21
Admonish Heal III,102,tds,0,21
Blessed Light,102,tds,9,21
Lesson of Grief,102,tds,6,21
Symbol of Niparson,102,tds,0,21
Devout Penitence,102,tbm,11,22
Penitent Mending,102,tbm,0,22
Penitent Mending II,102,tbm,0,22
Penitent Mending III,102,tbm,0,22
Penitent Reward,102,tbm,0,22
Penitent Reward II,102,tbm,0,22
Penitent Reward III,102,tbm,0,22
Repel,103,tds,15,21
Armor of Ardency,103,tds,11,21
Armor of Formidable Spirit,103,tds,0,21
Burst of Dayspring,103,tds,0,21
Ardent Cleansing,103,tds,3,21
Skalber Mantle,103,tds,5,21
Skalber Mantle Heal,103,tds,0,21
Skalber Mantle Heal II,103,tds,0,21
Skalber Mantle Heal III,103,tds,0,21
Splash of Atonement,103,tds,2,21
Harmonious Blessing,103,eok,0,23
Staunch Stance,104,tds,0,21
Brell's Stalwart Bulwark,104,tds,0,21
Force of Ardency,104,tds,3,21
Ardent Healing,104,tds,0,21
Ardent Healing II,104,tds,0,21
Ardent Healing III,104,tds,0,21
Mark of the Commander,104,tds,0,21
Grief,104,tds,0,21
Unflinching Affirmation,104,tds,9,21
Wave of Grief,104,tds,0,21
Holy Alliance,104,eok,21,23
Aurora of Dayspring,105,tds,0,21
Crush of Povar,105,tds,6,21
Ardent Fury,105,tds,0,21
Ardent Fury Strike,105,tds,0,21
Ardent Fury Strike II,105,tds,0,21
Ardent Fury Strike III,105,tds,0,21
Force of the Darkened Sea,105,tds,5,21
Brilliant Vindication,105,tds,7,21
Hand of the Stormbound Keeper,105,tds,0,21
Protective Proclamation,105,tds,9,21
Valiant Defense,105,eok,17,23
Reflexive Reverence,105,eok,19,23
Hiatus,106,ros,13,24
Sanctify,106,ros,0,24
Doctrine of Exculpation,106,ros,0,24
Merciful Purity,106,ros,0,24
Merciful Touch,106,ros,0,24
Merciful Force,106,ros,4,24
Remembrance,106,ros,0,24
Remembrance Trigger,106,ros,0,24
Remembrance Trigger II,106,ros,0,24
Remembrance Trigger III,106,ros,0,24
Mark of Teralov,106,ros,0,24
Soothe,106,ros,0,24
Dissident Force,106,tbl,20,26
Ashbound Keeper,107,ros,0,24
Refute for Honor,107,ros,0,24
Crush of the Timorous Deep,107,ros,5,24
Censure,107,ros,0,24
Censure Heal,107,ros,0,24
Censure Heal II,107,ros,0,24
Censure Heal III,107,ros,0,24
Merciful Light,107,ros,9,24
Sanctimonious Audacity,107,ros,0,24
Blessed Guardian Discipline,107,ros,17,24
Blessed Guardian Heal,107,ros,0,24
Blessed Guardian Heal II,107,ros,0,24
Blessed Guardian Heal III,107,ros,0,24
Lesson of Expiation,107,ros,6,24
Symbol of Teralov,107,ros,0,24
Merciful Penitence,107,tbl,11,26
Spurn,108,ros,15,24
Righteous Condemnation,108,ros,14,24
Condemnation Strike,108,ros,0,24
Condemnation Strike II,108,ros,0,24
Condemnation Strike III,108,ros,0,24
Armor of Mercy,108,ros,11,24
Armor of Steadfast Faith,108,ros,0,24
Burst of Morninglight,108,ros,0,24
Merciful Cleansing,108,ros,3,24
Kar'Zok Mantle,108,ros,5,24
Kar'Zok Mantle Heal,108,ros,0,24
Kar'Zok Mantle Heal II,108,ros,0,24
Kar'Zok Mantle Heal III,108,ros,0,24
Splash of Depuration,108,ros,2,24
Defiant Stance,109,ros,0,24
Revitalizating Steel,109,ros,0,24
Steely Revitalization,109,ros,0,24
Steely Revitalization II,109,ros,0,24
Steely Revitalization III,109,ros,0,24
Brell's Blessed Bastion,109,ros,0,24
Force of Mercy,109,ros,3,24
Merciful Healing,109,ros,0,24
Merciful Healing II,109,ros,0,24
Merciful Healing III,109,ros,0,24
Mark of Orthiss,109,ros,0,24
Expiation,109,ros,0,24
Unyielding Affirmation,109,ros,9,24
Unyielding Affirmation Reflection,109,ros,0,24
Unyielding Affirmation Reflection II,109,ros,0,24
Unyielding Affirmation Reflection III,109,ros,0,24
Wave of Expiation,109,ros,0,24
Penitent Mending III Azia,109,tbl,0,26
Penitent Mending III Beza,109,tbl,0,26
Penitent Mending III Caza,109,tbl,0,26
Penitent Reward III Azia,109,tbl,0,26
Penitent Reward III Beza,109,tbl,0,26
Penitent Reward III Caza,109,tbl,0,26
Preservation of Rodcet,110,ros,12,24
Preservation of Rodcet Effect,110,ros,0,24
Preservation of Rodcet Effect II,110,ros,0,24
Preservation of Rodcet Effect III,110,ros,0,24
Force of Orthiss,110,ros,5,24
Aurora of Morninglight,110,ros,0,24
Crush of E'Ci,110,ros,6,24
Merciful Fury,110,ros,0,24
Merciful Fury Strike,110,ros,0,24
Merciful Fury Strike II,110,ros,0,24
Merciful Fury Strike III,110,ros,0,24
Force of the Timorous Deep,110,ros,5,24
Brilliant Exoneration,110,ros,7,24
Hand of the Ashbound Keeper,110,ros,0,24
Protective Devotion,110,ros,9,24
Valiant Diversion,110,tbl,17,26
Relax,111,tov,13,26
Doctrine of Abolishment,111,tov,0,26
Sincere Touch,111,tov,0,26
Sincere Force,111,tov,4,26
Requiem,111,tov,0,26
Requiem Trigger,111,tov,0,26
Requiem Trigger II,111,tov,0,26
Requiem Trigger III,111,tov,0,26
Mark of Sevalak,111,tov,0,26
Placating Words,111,tov,0,26
Stormwall Keeper,112,tov,0,26
Protest for Honor,112,tov,0,26
Crush of the Grotto,112,tov,5,26
Remonstrate,112,tov,0,26
Remonstrate Heal,112,tov,0,26
Remonstrate Heal II,112,tov,0,26
Remonstrate Heal III,112,tov,0,26
Sincere Light,112,tov,9,26
Fervent Audacity,112,tov,0,26
Lesson of Propitiation,112,tov,6,26
Symbol of Sevalak,112,tov,0,26
Thwart,113,tov,15,26
Righteous Antipathy,113,tov,14,26
Antipathetic Strike,113,tov,0,26
Antipathetic Strike II,113,tov,0,26
Antipathetic Strike III,113,tov,0,26
Armor of Sincerity,113,tov,11,26
Armor of Steadfast Grace,113,tov,0,26
Burst of Wakening,113,tov,0,26
Sincere Cleansing,113,tov,3,26
Mantle of the Sapphire Cohort,113,tov,5,26
Mantle of the Sapphire Cohort Heal,113,tov,0,26
Mantle of the Sapphire Cohort Heal II,113,tov,0,26
Mantle of the Sapphire Cohort Heal III,113,tov,0,26
Splash of Exaltation,113,tov,2,26
Stormwall Stance,114,tov,0,26
Renewing Steel,114,tov,0,26
Steely Renewal,114,tov,0,26
Steely Renewal II,114,tov,0,26
Steely Renewal III,114,tov,0,26
Brell's Blessed Barrier,114,tov,0,26
Mark of the Jade Cohort,114,tov,0,26
Propitiation,114,tov,0,26
Unending Affirmation,114,tov,9,26
Unending Affirmation Reflection,114,tov,0,26
Unending Affirmation Reflection II,114,tov,0,26
Unending Affirmation Reflection III,114,tov,0,26
Wave of Propitiation,114,tov,0,26
Preservation of the Grotto,115,tov,12,26
Preservation of the Grotto Effect,115,tov,0,26
Preservation of the Grotto Effect II,115,tov,0,26
Preservation of the Grotto Effect III,115,tov,0,26
Force of the Jade Cohort,115,tov,5,26
Aurora of Wakening,115,tov,0,26
Crush of Restless Ice,115,tov,6,26
Sincere Fury,115,tov,0,26
Sincere Fury Strike,115,tov,0,26
Sincere Fury Strike II,115,tov,0,26
Sincere Fury Strike III,115,tov,0,26
Force of the Grotto,115,tov,5,26
Brilliant Exculpation,115,tov,7,26
Hand of the Stormwall Keeper,115,tov,0,26
Protective Consecration,115,tov,9,26
