SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Symbol of Kaerra,76,sof,0,14
Ward of the Resolute,76,sof,0,14
Aweshock,76,sof,4,14
Vow of Victory,76,sof,0,14
Yaulp IX,76,sof,0,14
Mollify,76,sof,0,14
Temerity,77,sof,0,14
Solemn Elixir,77,sof,0,14
Divine Censure,77,sof,0,14
Aura of Resolve,77,sof,0,14
Ward of Requital,77,sof,0,14
Divine Destiny,77,sof,2,14
Eleventh-Hour,77,sof,11,14
Fool the Fallen,77,sof,0,14
Forbear Corruption,78,sof,0,14
Shield of Vie,78,sof,0,14
Solemn Light,78,sof,0,14
Sound of Resonance,78,sof,6,14
Promised Restoration,78,sof,12,14
Hallowed Ground,78,sof,0,14
Sermon of Admonition,78,sof,0,14
Mark of the Devoted,79,sof,0,14
Tectonic Upheaval,79,sof,3,14
Vitiate Corruption,79,sof,0,14
Silent Dictum,79,sof,5,14
Indomitable Hammer of Zeal,79,sof,0,14
Chromassault,79,sof,0,14
Order of the Resolute,80,sof,0,14
Armor of the Solemn,80,sof,0,14
Kaerra's Mark,80,sof,0,14
Hand of Temerity,80,sof,0,14
Elixir of Atonement,80,sof,0,14
Rallied Shield of Vie,80,sof,0,14
Blood of the Devoted,80,sof,0,14
Circle of Divinity,80,sof,0,14
Frantic Renewal,80,sof,0,14
Word of Vivacity,80,sof,0,14
Blessing of Loyalty,81,sod,0,15
Devout Remedy,81,sod,0,15
Symbol of Darianna,81,sod,0,15
Ward of the Devout,81,sod,0,15
Aweshake,81,sod,4,15
Vow of Valiance,81,sod,0,15
Yaulp X,81,sod,0,15
Reconcile,81,sod,0,15
Gallantry,82,sod,0,15
Devout Elixir,82,sod,0,15
Reprehend,82,sod,0,15
Aura of Loyalty,82,sod,0,15
Ward of Admonishment,82,sod,0,15
Divine Eminence,82,sod,15,15
Twelfth Night,82,sod,11,15
Distract the Departed,82,sod,0,15
Repel Corruption,83,sod,0,15
Palladium of Vie,83,sod,0,15
Devout Light,83,sod,0,15
Sound of Reverberance,83,sod,6,15
Promised Recuperation,83,sod,12,15
Holy Ground,83,sod,0,15
Sermon of Castigation,83,sod,0,15
Providence,83,sod,8,15
Holy Intervention,83,uf,0,16
Holy Intervention Strike,83,uf,0,16
Mark of the Unsullied,84,sod,0,15
Tectonic Tumult,84,sod,3,15
Abolish Corruption,84,sod,0,15
Silent Edict,84,sod,5,15
Unwavering Hammer of Zeal,84,sod,0,15
Chromassail,84,sod,0,15
Blessed Aquifer,84,sod,0,15
Purified Blood,84,sod,0,15
Glorious Denunciation,84,uf,0,16
Order of the Devout,85,sod,0,15
Armor of the Devout,85,sod,0,15
Darianna's Mark,85,sod,0,15
Hand of Gallantry,85,sod,0,15
Elixir of Expiation,85,sod,0,15
Rallied Palladium of Vie,85,sod,0,15
Blood of the Unsullied,85,sod,0,15
Frenetic Renewal,85,sod,0,15
Word of Recovery,85,sod,0,15
Erud's Retort,85,uf,0,16
Erud's Channeled Mark,85,uf,0,16
Erud's Retort Effect,85,uf,0,16
Holy Contravention,85,uf,0,16
Holy Contravention Heal,85,uf,0,16
Holy Contravention Strike,85,uf,0,16
Annihilate the Undead,86,hot,0,17
Blessing of Will,86,hot,0,17
Exonerate,86,hot,0,17
Earnest Remedy,86,hot,0,17
Word of Awakening,86,hot,0,17
Symbol of Ealdun,86,hot,0,17
Ward of the Earnest,86,hot,0,17
Awecrash,86,hot,4,17
Inspired Heal,86,hot,0,17
Inspired Heal II,86,hot,0,17
Inspired Heal III,86,hot,0,17
Appease,86,hot,0,17
Vow of Vanquishing,86,hot,0,17
Yaulp XI,86,hot,0,17
Hand of Will,87,hot,0,17
Divine Fortitude,87,hot,2,17
Earnest Elixir,87,hot,0,17
Pristine Blood,87,hot,0,17
Reliance,87,hot,0,17
Rebuke,87,hot,0,17
Thirteenth Salve,87,hot,11,17
Ward of Retaliation,87,hot,0,17
Divine Intercession,87,hot,7,17
Reject Corruption,88,hot,0,17
Earnest Light,88,hot,0,17
Sanctified Ground,88,hot,0,17
Celestial Intervention,88,hot,0,17
Celestial Intervention Strike,88,hot,0,17
Celestial Intervention Strike II,88,hot,0,17
Celestial Intervention Strike III,88,hot,0,17
Rampart of Vie,88,hot,0,17
Promised Resurgence,88,hot,12,17
Sermon of Censure,88,hot,0,17
Sound of Fury,88,hot,6,17
Purged Blood,89,hot,0,17
Tectonic Shock,89,hot,3,17
Chromarend,89,hot,0,17
Mark of the Devout,89,hot,0,17
Devout Hammer of Zeal,89,hot,0,17
Dissolve Corruption,89,hot,0,17
Glorious Censure,89,hot,0,17
Silent Proclamation,89,hot,5,17
Shining Rampart,89,hot,0,17
Shining Defense,89,hot,0,17
Armor of the Earnest,90,hot,0,17
Blood of the Devout,90,hot,0,17
Ealdun's Mark,90,hot,0,17
Fintar's Retort,90,hot,0,17
Fintar's Channeled Mark,90,hot,0,17
Fintar's Channeled Mark II,90,hot,0,17
Fintar's Channeled Mark III,90,hot,0,17
Fintar's Retort Effect,90,hot,0,17
Fintar's Retort Effect II,90,hot,0,17
Fintar's Retort Effect III,90,hot,0,17
Healing Splash,90,hot,1,17
Frenzied Renewal,90,hot,0,17
Hand of Reliance,90,hot,0,17
Celestial Contravention,90,hot,0,17
Celestial Contravention Heal,90,hot,0,17
Celestial Contravention Heal II,90,hot,0,17
Celestial Contravention Heal III,90,hot,0,17
Celestial Contravention Strike,90,hot,0,17
Celestial Contravention Strike II,90,hot,0,17
Celestial Contravention Strike III,90,hot,0,17
Elixir of the Ardent,90,hot,0,17
Order of the Earnest,90,hot,0,17
Rallied Rampart of Vie,90,hot,0,17
Word of Resurgence,90,hot,0,17
Abolish the Undead,91,voa,0,18
Aweburst,91,voa,4,18
Inspired Heal,91,voa,0,18
Inspired Heal II,91,voa,0,18
Inspired Heal III,91,voa,0,18
Assuage,91,voa,0,18
Blessing of Assurance,91,voa,0,18
Amnesty,91,voa,0,18
Faithful Remedy,91,voa,0,18
Infusion of the Faithful,91,voa,9,18
Symbol of the Triumvirate,91,voa,0,18
Word of Recuperation,91,voa,0,18
Ward of the Zealous,91,voa,0,18
Vow of Veneration,91,voa,0,18
Yaulp XII,91,voa,0,18
Unity of the Triumvirate,91,voa,0,18
Hand of Assurance,92,voa,0,18
Divine Guard,92,voa,15,18
Divine Invocation,92,voa,7,18
Zealous Elixir,92,voa,0,18
Mark of Erion,92,voa,10,18
Credence,92,voa,0,18
Remonstrance,92,voa,0,18
Fourteenth Catalyst,92,voa,11,18
Ward of Recrimination,92,voa,0,18
Unified Credence,92,voa,0,18
Rescind Corruption,93,voa,0,18
Zealous Light,93,voa,0,18
Anointed Ground,93,voa,0,18
Elysian Intervention,93,voa,0,18
Elysian Intervention Strike,93,voa,0,18
Elysian Intervention Strike II,93,voa,0,18
Elysian Intervention Strike III,93,voa,0,18
Issuance of Faith,93,voa,13,18
Armor of Vie,93,voa,0,18
Promised Restitution,93,voa,12,18
Sermon of Condemnation,93,voa,0,18
Sound of Fervor,93,voa,6,18
Vow of Vitriol,93,voa,0,18
Perfected Blood,94,voa,0,18
Tectonic Tremor,94,voa,3,18
Chromacleave,94,voa,0,18
Hand of Faithful Infusion,94,voa,9,18
Mark of the Adherent,94,voa,0,18
Infallible Hammer of Zeal,94,voa,0,18
Eradicate Corruption,94,voa,0,18
Glorious Admonition,94,voa,0,18
Silent Mandate,94,voa,5,18
Shining Armor,94,voa,0,18
Armor of the Zealous,95,voa,0,18
Blood of the Adherent,95,voa,0,18
Unified Hand of the Triumvirate,95,voa,0,18
Galvos' Retort,95,voa,0,18
Galvos' Channeled Mark,95,voa,0,18
Galvos' Channeled Mark II,95,voa,0,18
Galvos' Channeled Mark III,95,voa,0,18
Galvos' Retort Effect,95,voa,0,18
Galvos' Retort Effect II,95,voa,0,18
Galvos' Retort Effect III,95,voa,0,18
Rejuvenating Splash,95,voa,1,18
Fervent Renewal,95,voa,0,18
Unified Hand of Credence,95,voa,0,18
Elysian Contravention,95,voa,0,18
Elysian Contravention Heal,95,voa,0,18
Elysian Contravention Heal II,95,voa,0,18
Elysian Contravention Heal III,95,voa,0,18
Elysian Contravention Strike,95,voa,0,18
Elysian Contravention Strike II,95,voa,0,18
Elysian Contravention Strike III,95,voa,0,18
Elixir of the Beneficent,95,voa,0,18
Hand of Credence,95,voa,0,18
Rallied Armor of Vie,95,voa,0,18
Word of Rehabilitation,95,voa,0,18
Abrogate the Undead,96,rof,0,19
Aweclash,96,rof,4,19
Inspired Heal,96,rof,0,19
Inspired Heal II,96,rof,0,19
Inspired Heal III,96,rof,0,19
Soothing Glow,96,rof,0,19
Blessing of Fervor,96,rof,0,19
Acquittal,96,rof,0,19
Graceful Remedy,96,rof,0,19
Symbol of Gezat,96,rof,0,19
Unity of Gezat,96,rof,0,19
Vow of Vitality,96,rof,0,19
Word of Renewal,96,rof,0,19
Ward of the Reverent,96,rof,0,19
Yaulp XIII,96,rof,0,19
Infusion of the Graceful,96,rof,9,19
Shackle,97,rof,0,19
Hand of Fervor,97,rof,0,19
Divine Haven,97,rof,2,19
Divine Interposition,97,rof,7,19
Reverent Elixir,97,rof,0,19
Mark of Tohan,97,rof,10,19
Certitude,97,rof,0,19
Castigation,97,rof,0,19
Fifteenth Emblem,97,rof,11,19
Unified Certitude,97,rof,0,19
Ward of Indictment,97,rof,0,19
Ward of Certitude,97,rof,9,19
Anticipated Interposition,97,rof,0,19
Hammer of Reverence,97,cotf,0,20
Thwart Corruption,98,rof,0,19
Reverent Light,98,rof,0,19
Virtuous Intervention,98,rof,0,19
Virtuous Intervention Strike,98,rof,0,19
Virtuous Intervention Strike II,98,rof,0,19
Virtuous Intervention Strike III,98,rof,0,19
Issuance of Grace,98,rof,13,19
Bastion of Vie,98,rof,0,19
Promised Reformation,98,rof,12,19
Sermon of Rebuke,98,rof,0,19
Sound of Plangency,98,rof,6,19
Vow of Vehemence,98,rof,0,19
Glorified Ground,98,rof,0,19
Syllable of Renewal,98,cotf,16,20
Cleansed Blood,99,rof,0,19
Tectonic Temblor,99,rof,3,19
Chromacrush,99,rof,0,19
Mark of the Zealot,99,rof,0,19
Infallible Hammer of Reverence,99,rof,0,19
Abrogate Corruption,99,rof,0,19
Glorious Rebuke,99,rof,0,19
Silent Order,99,rof,5,19
Shining Bastion,99,rof,0,19
Hand of Graceful Infusion,99,rof,9,19
Cleansing Acquittal,99,cotf,0,20
Armor of the Reverent,100,rof,0,19
Unified Hand of Gezat,100,rof,0,19
Olsif's Retort,100,rof,0,19
Olsif's Channeled Mark,100,rof,0,19
Olsif's Channeled Mark II,100,rof,0,19
Olsif's Channeled Mark III,100,rof,0,19
Olsif's Retort Effect,100,rof,0,19
Olsif's Retort Effect II,100,rof,0,19
Olsif's Retort Effect III,100,rof,0,19
Reforming Splash,100,rof,1,19
Fraught Renewal,100,rof,0,19
Unified Hand of Certitude,100,rof,0,19
Virtuous Contravention,100,rof,0,19
Virtuous Contravention Heal,100,rof,0,19
Virtuous Contravention Heal II,100,rof,0,19
Virtuous Contravention Heal III,100,rof,0,19
Virtuous Contravention Strike,100,rof,0,19
Virtuous Contravention Strike II,100,rof,0,19
Virtuous Contravention Strike III,100,rof,0,19
Elixir of the Acquittal,100,rof,0,19
Hand of Certitude,100,rof,0,19
Rallied Bastion of Vie,100,rof,0,19
Word of Reformation,100,rof,0,19
Aura of the Reverent,100,rof,0,19
Aura of Divinity,100,cotf,0,20
Awecrush,101,tds,4,21
Inspired Heal,101,tds,0,21
Inspired Heal II,101,tds,0,21
Inspired Heal III,101,tds,0,21
Eradicate the Undead,101,tds,0,21
Pacifying Glow,101,tds,0,21
Benediction of Piety,101,tds,0,21
Spiritual Remedy,101,tds,0,21
Symbol of Nonia,101,tds,0,21
Unity of Nonia,101,tds,0,21
Vow of Vigor,101,tds,0,21
Word of Convalescence,101,tds,0,21
Ward of the Ardent,101,tds,0,21
Yaulp XIV,101,tds,0,21
Undying Life,101,tbm,17,22
Divine Indemnity,102,tds,15,21
Divine Indemnification,102,tds,7,21
Ardent Elixir,102,tds,0,21
Surety,102,tds,0,21
Justice,102,tds,0,21
Unified Surety,102,tds,0,21
Ward of Censure,102,tds,0,21
Ward of Surety,102,tds,9,21
Anticipated Intercession,102,tbm,0,22
Divine Response,102,eok,0,23
Ardent Light,103,tds,0,21
Mystical Intervention,103,tds,0,21
Mystical Intervention Strike,103,tds,0,21
Mystical Intervention Strike II,103,tds,0,21
Mystical Intervention Strike III,103,tds,0,21
Issuance of Spirit,103,tds,13,21
Greater Ward of Vie,103,tds,0,21
Promised Rehabilitation,103,tds,12,21
Syllable of Convalescence,103,tds,16,21
Sermon of Justice,103,tds,0,21
Sound of Thunder,103,tds,6,21
Vow of Virulence,103,tds,0,21
Divine Alliance,103,eok,18,23
Unblemished Blood,104,tds,0,21
Tectonic Destruction,104,tds,3,21
Chromabash,104,tds,0,21
Mark of the Vicarum,104,tds,0,21
Ardent Hammer of Zeal,104,tds,0,21
Nullify Corruption,104,tds,0,21
Glorious Judgment,104,tds,0,21
Ardent Acquittal,104,tds,0,21
Shining Bulwark,104,tds,0,21
Silent Behest,104,tds,5,21
Armor of the Ardent,105,tds,0,21
Unified Hand of Nonia,105,tds,0,21
Convalescent Splash,105,tds,1,21
Fervid Renewal,105,tds,0,21
Unified Hand of Surety,105,tds,0,21
Ardent Contravention,105,tds,0,21
Ardent Contravention Heal,105,tds,0,21
Ardent Contravention Heal II,105,tds,0,21
Ardent Contravention Heal III,105,tds,0,21
Ardent Contravention Strike,105,tds,0,21
Ardent Contravention Strike II,105,tds,0,21
Ardent Contravention Strike III,105,tds,0,21
Elixir of the Seas,105,tds,0,21
Hand of Surety,105,tds,0,21
Rallied Greater Ward of Vie,105,tds,0,21
Word of Greater Reformation,105,tds,0,21
Blood of the Vicarum,105,tbm,0,22
Vicarum's Retort,105,eok,0,23
Absolution,106,ros,0,24
Awestrike,106,ros,4,24
Inspired Heal Azia V,106,ros,0,24
Inspired Heal Beza V,106,ros,0,24
Inspired Heal Caza V,106,ros,0,24
Repudiate the Undead,106,ros,0,24
Mollifying Glow,106,ros,0,24
Benediction of Sanctity,106,ros,0,24
Merciful Remedy,106,ros,0,24
Symbol of Emra,106,ros,0,24
Unity of Emra,106,ros,0,24
Vow of Vigilance,106,ros,0,24
Word of Mending,106,ros,0,24
Ward of the Merciful,106,ros,0,24
Yaulp XV,106,ros,0,24
Infusion of the Merciful,106,ros,9,24
Dissident Blessing,106,tbl,17,26
Sixteenth Serenity,107,ros,11,24
Hammer of Repudiation,107,ros,0,24
Hand of Sanctity,107,ros,0,24
Divine Jurisdiction,107,ros,2,24
Divine Imposition,107,ros,7,24
Merciful Elixir,107,ros,0,24
Assurance,107,ros,0,24
Sanction,107,ros,0,24
Unified Assurance,107,ros,0,24
Ward of Condemnation,107,ros,0,24
Ward of Assurance,107,ros,9,24
Anticipated Intervention,107,tbl,0,26
Endure Corruption,108,ros,0,24
Merciful Light,108,ros,0,24
Merciful Intervention,108,ros,0,24
Merciful Intervention Strike,108,ros,0,24
Merciful Intervention Strike II,108,ros,0,24
Merciful Intervention Strike III,108,ros,0,24
Issuance of Mercy,108,ros,13,24
Greater Guard of Vie,108,ros,0,24
Promised Remedy,108,ros,12,24
Syllable of Mending,108,ros,16,24
Sermon of Sanction,108,ros,0,24
Sound of Wrath,108,ros,6,24
Vow of Vengeance,108,ros,0,24
Blessed Ground,108,ros,0,24
Divine Reaction,108,tbl,0,26
Expurgated Blood,109,ros,0,24
Tectonic Eruption,109,ros,3,24
Hand of Merciful Infusion,109,ros,9,24
Chromaburst,109,ros,0,24
Mark of Shandral,109,ros,0,24
Unyielding Hammer of Zeal,109,ros,0,24
Extricate Corruption,109,ros,0,24
Unyielding Judgment,109,ros,0,24
Merciful Acquittal,109,ros,0,24
Shining Fortress,109,ros,0,24
Silent Directive,109,ros,5,24
Armor of the Merciful,110,ros,0,24
Unified Hand of Emra,110,ros,0,24
Mending Splash,110,ros,1,24
Furial Renewal,110,ros,0,24
Unified Hand of Assurance,110,ros,0,24
Merciful Contravention,110,ros,0,24
Merciful Contravention Heal,110,ros,0,24
Merciful Contravention Heal II,110,ros,0,24
Merciful Contravention Heal III,110,ros,0,24
Merciful Contravention Strike,110,ros,0,24
Merciful Contravention Strike II,110,ros,0,24
Merciful Contravention Strike III,110,ros,0,24
Elixir of Wulthan,110,ros,0,24
Hand of Assurance,110,ros,0,24
