SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Illusion Dry Bone,37,original,0,0
Shade,37,original,0,0
Aanya's Animation,37,original,0,0
Illusion Spirit Wolf,38,original,0,0
Rampage,38,original,0,0
Distill Mana,38,original,0,0
Greater Mass Enchant Platinum,38,original,0,0
Wandering Mind,38,sov,0,2
Immobilize,39,original,0,0
Celerity,39,original,0,0
Mass Distill Mana,39,loy,0,5
Focus Mass Modest Spellcaster's Empowering Essence,39,tss,0,12
Incapacitate,40,original,0,0
Arch Shielding,40,original,0,0
Rune IV,40,original,0,0
Boon of the Garou,40,sov,0,2
Brilliance,41,original,0,0
Shiftless Deeds,41,original,0,0
Tashania,41,original,0,0
Yegoreff's Animation,41,original,0,0
Pillage Enchantment,42,original,0,0
Weakness,42,original,0,0
Illusion Werewolf,42,original,0,0
Boon of the Clear Mind,42,rok,0,1
Color Skew,43,original,0,0
Discordant Mind,43,original,0,0
Summon Companion,43,sov,0,2
Enchant Velium,43,sov,0,2
Bounce,43,ldon,8,6
Greater Mass Enchant Velium,44,sov,0,2
Illusion Scaled Wolf,44,pop,0,4
Leviathan Eyes,44,loy,0,5
Mass Enchant Velium,44,loy,0,5
Guard of Alendar,44,ldon,0,6
Paralyzing Earth,45,original,0,0
Reoccurring Amnesia,45,original,0,0
Purify Mana,45,original,0,0
Illusion Imp,45,sol,0,3
Focus Simple Spellcaster's Empowering Essence,45,sof,0,14
Allure,46,original,0,0
Blanket of Forgetfulness,46,original,0,0
Adorning Grace,46,original,0,0
Enchant Steel,46,original,0,0
Swift Like the Wind,47,original,0,0
Berserker Spirit,47,original,0,0
Dazzle,47,original,0,0
Gasping Embrace,47,original,0,0
Mass Purify Mana,47,loy,0,5
Group Resist Magic,48,original,0,0
Shadow,48,original,0,0
Kintaz's Animation,48,original,0,0
Enchant Mithril,48,original,0,0
Enchant Adamantite,48,original,0,0
Enchant Brellium,49,original,0,0
Mass Enchant Adamantite,49,loy,0,5
Mass Enchant Brellium,49,loy,0,5
Mass Enchant Mithril,49,loy,0,5
Mass Enchant Steel,49,loy,0,5
Focus Mass Simple Spellcaster's Empowering Essence,49,tss,0,12
Theft of Thought,50,rok,0,1
Collaboration,50,rok,0,1
Improved Invisibility,50,sov,0,2
Focus Spellcaster's Empowering Essence,50,sof,0,14
Wake of Tranquility,51,rok,0,1
Everlasting Breath,51,sol,0,3
Levitation,51,sol,0,3
Rune V,52,rok,0,1
Fascination,52,rok,0,1
Clarity II,52,rok,0,1
Color Slant,52,rok,0,1
Trickster's Augmentation,52,sol,0,3
Scryer's Trespass,52,loy,0,5
Illusion Guktan,52,loy,0,5
Ordinance,52,ldon,0,6
Cripple,53,rok,0,1
Recant Magic,53,rok,0,1
Boltran's Agacerie,53,rok,0,1
Aanya's Quickening,53,rok,0,1
Shield of the Magi,54,rok,0,1
Glamour of Kintaz,54,rok,0,1
Dementia,54,rok,0,1
Beguiling Visage,54,sol,0,3
Illusion Vah Shir,54,sol,0,3
Illusion Orc,54,dod,0,10
Focus Mass Spellcaster's Empowering Essence,54,sof,0,14
Wind of Tashani,55,rok,0,1
Memory Flux,55,rok,0,1
Largarn's Lamentation,55,rok,0,1
Zumaik's Animation,55,rok,0,1
Gift of Insight,55,sov,0,2
Protection of Alendar,55,ldon,0,6
Illusion Frost Bone,55,dod,0,10
Beguiler's Aura,55,por,0,11
Focus Refined Spellcaster's Empowering Essence,55,sof,0,14
Trepidation,56,rok,0,1
Gift of Pure Thought,56,rok,0,1
Torment of Argli,56,rok,0,1
Overwhelming Splendor,56,rok,0,1
Augment,56,rok,0,1
Horrifying Visage,56,sol,0,3
Enlightenment,57,rok,0,1
Tashanian,57,rok,0,1
Umbra,57,rok,0,1
Forlorn Deeds,57,rok,0,1
Phobia,57,don,0,9
Fetter,58,rok,0,1
Wondrous Rapidity,58,rok,0,1
Bedlam,58,rok,0,1
Dementing Visions,58,sov,0,2
Glamorous Visage,58,sol,0,3
Reflect,58,ldon,8,6
Rapture,59,rok,0,1
Asphyxiate,59,rok,0,1
Focus Mass Refined Spellcaster's Empowering Essence,59,sof,0,14
Wind of Tashanian,60,rok,0,1
Dictate,60,rok,0,1
Visions of Grandeur,60,rok,0,1
Gift of Brilliance,60,sov,0,2
Ancient Eternal Rapture,60,sov,0,2
Ancient Chaotic Visions,60,sov,0,2
Koadic's Endless Intellect,60,sol,0,3
Speed of the Brood,60,sol,0,3
Focus Intricate Spellcaster's Empowering Essence,60,sof,0,14
Greater Fetter,61,pop,0,4
Arcane Rune,61,pop,0,4
Boggle,61,pop,0,4
Shield of the Arcane,61,pop,0,4
Apathy,61,pop,0,4
Howl of Tashan,61,pop,0,4
Rune of Zebuxoruk,61,pop,0,4
Imbue Disease,61,pop,0,4
Imbue Justice,61,pop,0,4
Rune of the Scale,61,don,0,9
Imbue Storm,62,pop,0,4
Pacification,62,pop,0,4
Aeldorb's Animation,62,pop,0,4
Speed of Vallon,62,pop,0,4
Guard of Druzzil,62,pop,0,4
Imbue Nightmare,62,pop,0,4
Strangle,62,pop,0,4
Beckon,62,pop,0,4
Imbue Earth,62,pop,0,4
Word of Morell,62,pop,5,4
Imbue Torment,62,pop,0,4
Jitterskin,62,don,0,9
Imbue Valor,63,pop,0,4
Night's Dark Terror,63,pop,0,4
Torment of Scio,63,pop,0,4
Tranquility,63,pop,0,4
Uproar,63,pop,4,4
Sleep,63,pop,0,4
Imbue War,63,pop,0,4
Bulwark of Alendar,63,ldon,0,6
Color Cloud,63,ldon,3,6
Shield of Maelin,64,pop,0,4
Insanity,64,pop,0,4
Imbue Air,64,pop,0,4
Command of Druzzil,64,pop,0,4
Bliss,64,pop,0,4
Focus Mass Intricate Spellcaster's Empowering Essence,64,sof,0,14
Illusion Froglok,65,pop,0,4
Vallon's Quickening,65,pop,0,4
Imbue Fire,65,pop,0,4
Imbue Water,65,pop,0,4
Voice of Quellious,65,pop,0,4
Dreary Deeds,65,god,0,7
Bliss of the Nihil,65,god,0,7
Madness of Ikkibi,65,god,1,7
Ancient Chaos Madness,65,god,2,7
Focus Elaborate Spellcaster's Empowering Essence,65,sof,0,14
Synapsis Spasm,66,oom,0,8
Ethereal Rune,66,oom,0,8
Mystic Shield,66,oom,0,8
Salik's Animation,66,oom,0,8
Suppression Field,66,oom,0,8
Felicity,67,oom,0,8
Rune of Salik,67,oom,0,8
Placate,67,oom,0,8
Speed of Salik,67,oom,0,8
Anxiety Attack,67,oom,0,8
Compel,68,oom,0,8
Clairvoyance,68,oom,0,8
Wall of Alendar,68,oom,0,8
Psychosis,68,oom,1,8
Circle of Dreams,68,oom,5,8
Echoing Madness,68,dod,0,10
Arcane Noose,69,oom,0,8
Wake of Felicity,69,oom,0,8
Mayhem,69,oom,4,8
Color Snap,69,oom,3,8
Euphoria,69,oom,0,8
Desolate Deeds,69,oom,0,8
Rune of Rikkukin,69,don,0,9
Colored Chaos,69,dod,0,10
Focus Mass Elaborate Spellcaster's Empowering Essence,69,sof,0,14
Circle of Alendar,70,oom,0,8
True Name,70,oom,0,8
Hastening of Salik,70,oom,0,8
Voice of Clairvoyance,70,oom,0,8
Ancient Neurosis,70,oom,2,8
Ancient Voice of Muram,70,oom,0,8
Mana Flare,70,dod,7,10
Ward of Bedazzlement,70,por,0,11
Mind Shatter,70,por,16,11
Illusionist's Aura,70,por,0,11
Focus Ornate Spellcaster's Empowering Essence,70,sof,0,14
Fractured Consciousness,71,tss,0,12
Draconic Rune,71,tss,0,12
Sorcerous Shield,71,tss,0,12
Ellowind's Animation,71,tss,0,12
Rune of Ellowind,71,tss,0,12
Perplexing Flash,71,tbs,0,13
Quiet Mind,72,tss,0,12
Speed of Ellowind,72,tss,0,12
Echo of Tashan,72,tss,0,12
Coax,72,tss,0,12
Bewilderment,72,tss,0,12
Entrancer's Aura,72,tbs,0,13
Seer's Intuition,73,tss,0,12
Aegis of Alendar,73,tss,0,12
Polychromatic Assault,73,tss,0,12
Dreams of Veldyn,73,tss,5,12
Thin Air,73,tss,0,12
Mana Recursion,73,tbs,7,13
Focus Mass Ornate Spellcaster's Empowering Essence,74,tss,0,12
Wake of Subdual,74,tss,0,12
Brimstone Body,74,tss,4,12
Color Collapse,74,tss,3,12
Spinning into the Void,74,tss,6,12
Legion of Alendar,74,tss,0,12
Rune of the Kedge,74,tbs,0,13
Focus Runed Spellcaster's Empowering Essence,75,tss,0,12
Dyn'leth's Whispers,75,tss,0,12
Hastening of Ellowind,75,tss,0,12
Voice of Intuition,75,tss,0,12
Ward of Bewilderment,75,tss,0,12
Polychromatic Rune,75,tss,0,12
Illusion Violet Sporali,75,tss,0,12
Mind Phobiate,75,tbs,16,13
Illusion Bloodmoon Orc,75,sof,0,14
Shattered Consciousness,76,sof,0,14
Opalescent Rune,76,sof,0,14
Spellbound Shield,76,sof,0,14
Erradien's Animation,76,sof,0,14
Rune of Erradien,76,sof,0,14
Mystifying Flash,76,sof,0,14
Learner's Aura,76,sof,0,14
Silent Mind,77,sof,0,14
Speed of Erradien,77,sof,0,14
Din of Tashan,77,sof,0,14
Cajole,77,sof,0,14
Mystify,77,sof,0,14
Mystifier's Aura,77,sof,0,14
Runic Swirl Aura,77,sof,0,14
Seer's Cognizance,78,sof,0,14
Aegis of Qandieal,78,sof,0,14
Multichromatic Assault,78,sof,0,14
Visions of Kirathas,78,sof,5,14
Strangling Air,78,sof,0,14
Mana Resurgence,78,sof,7,14
Wake of Atrophy Aura,78,sof,0,14
Quelling Wave,79,sof,0,14
Brimstone Tenement,79,sof,4,14
Color Cataclysm,79,sof,3,14
Whirling into the Hollow,79,sof,6,14
Legion of Qandieal,79,sof,0,14
Rune of the Deep,79,sof,0,14
Aura of Endless Glamour,79,sof,0,14
Aura of Horror,79,sof,0,14
Haunting Whispers,80,sof,0,14
Hastening of Erradien,80,sof,0,14
Voice of Cognizance,80,sof,0,14
Ward of Mystifying,80,sof,0,14
Multichromatic Rune,80,sof,0,14
Tears of Qandieal,80,sof,0,14
Mind Oscillate,80,sof,16,14
Mana Resurgence Aura,80,sof,0,14
Fragmented Consciousness,81,sod,0,15
Pearlescent Rune,81,sod,0,15
Shield of the Void,81,sod,0,15
Yozan's Animation,81,sod,0,15
Rune of Yozan,81,sod,0,15
Befuddling Flash,81,sod,0,15
Hushed Mind,82,sod,0,15
Bark of Tashan,82,sod,0,15
Seduction,82,sod,0,15
Befuddle,82,sod,0,15
Befuddler's Aura,82,sod,0,15
Runic Shimmer Aura,82,sod,0,15
Dominating Aura,82,sod,0,15
Prescience,83,sod,0,15
Aegis of Xadrith,83,sod,0,15
Polychaotic Assault,83,sod,0,15
Docility,83,sod,5,15
Smother,83,sod,0,15
Mana Reiterate,83,sod,7,15
Aura of Abstract Acumen,83,sod,0,15
Chaotic Befuddling,83,uf,0,16
Ensorcelling Wave,84,sod,9,15
Dermal Brimstone,84,sod,4,15
Color Conflux,84,sod,3,15
The Downward Spiral,84,sod,6,15
Legion of Xadrith,84,sod,0,15
Rune of the Void,84,sod,0,15
Twincast Aura,84,sod,0,15
Arcane Disjunction Aura,84,uf,0,16
Dominate,85,sod,0,15
Voice of Prescience,85,sod,0,15
Ward of Befuddlement,85,sod,0,15
Polychaotic Rune,85,sod,0,15
Tears of Xadrith,85,sod,0,15
Mind Twist,85,sod,16,15
Mana Reiterate Aura,85,sod,0,15
Hypnotic Stare,85,uf,9,16
Compliant Lurch,85,uf,0,16
Illusion Capricious Drakkin,85,cotf,0,20
Shield of Dreams,86,hot,0,17
Baffling Flash,86,hot,0,17
Chromatic Jab,86,hot,0,17
Illusion Scarecrow,86,hot,0,17
Novak's Animation,86,hot,0,17
Rune of Novak,86,hot,0,17
Spectral Rune,86,hot,0,17
Speed of Novak,86,hot,0,17
Splintered Consciousness,86,hot,0,17
Baffle,87,hot,0,17
Baffler's Aura,87,hot,0,17
Bucolic Mind,87,hot,0,17
Chromarcana,87,hot,0,17
Clamor of Tashan,87,hot,0,17
Deception,87,hot,0,17
Subjugating Aura,87,hot,0,17
Runic Gleam Aura,87,hot,0,17
Aegis of Zykean,88,hot,0,17
Bucolic Aura,88,hot,0,17
Chaotic Baffling,88,hot,0,17
Constrict,88,hot,0,17
Curtailing Helix,88,hot,0,17
Forethought,88,hot,0,17
Illusion Amygdalan,88,hot,0,17
Mana Reiteration,88,hot,7,17
Serenity,88,hot,5,17
Spectral Assault,88,hot,0,17
Baffling Constriction,89,hot,0,17
Brimstone Brawn,89,hot,4,17
Color Clash,89,hot,3,17
Dizzying Helix,89,hot,6,17
Echo of Subjugation,89,hot,0,17
Legion of Zykean,89,hot,0,17
Manastorm,89,hot,0,17
Serene Wave,89,hot,9,17
Twilight Rune,89,hot,0,17
Twilight Shadows,89,hot,0,17
Twilight Shadows II,89,hot,0,17
Twilight Shadows III,89,hot,0,17
Illusion White Bunny,90,hot,0,17
Illusion Polka Dot Bunny,90,hot,0,17
Hastening of Novak,90,hot,0,17
Illusion Royal Guardian,90,hot,0,17
Mana Reiteration Aura,90,hot,0,17
Mind Helix,90,hot,16,17
Mindblade,90,hot,0,17
Soporific Stare,90,hot,9,17
Polyspectral Rune,90,hot,0,17
Polyspectral Rune Strike,90,hot,0,17
Polyspectral Rune Strike II,90,hot,0,17
Polyspectral Rune Strike III,90,hot,0,17
Spectral Unity,90,hot,15,17
Subjugate,90,hot,0,17
Tears of Zykean,90,hot,0,17
Voice of Forethought,90,hot,0,17
Ward of Bafflement,90,hot,0,17
Bafflement Effect,90,hot,0,17
Bafflement Effect II,90,hot,0,17
Bafflement Effect III,90,hot,0,17
Illusion Somnium Satyr,90,hot,0,17
Shield of Bronze,91,voa,0,18
Misleading Flash,91,voa,0,18
Chromatic Flash,91,voa,0,18
Illusion Ripclaw Raptor,91,voa,0,18
Seronvall's Animation,91,voa,0,18
Rune of Tonmek,91,voa,0,18
Arcanaward's Rune,91,voa,0,18
Speed of Aransir,91,voa,0,18
Slivered Consciousness,91,voa,0,18
Mislead,92,voa,0,18
Arctender's Aura,92,voa,0,18
Arctender's Echo,92,voa,0,18
Halcyon Mind,92,voa,0,18
Remote Color Convergence,92,voa,3,18
Chromaruin,92,voa,0,18
Declaration of Tashan,92,voa,0,18
Compelling Edict,92,voa,0,18
Governing Aura,92,voa,0,18
Runic Glow Aura,92,voa,0,18
Aegis of Soliadal,93,voa,0,18
Placid Issuance,93,voa,0,18
Chaotic Confusion,93,voa,0,18
Suffocation,93,voa,0,18
Attenuating Helix,93,voa,0,18
Premeditation,93,voa,0,18
Illusion Deadraiser,93,voa,0,18
Mana Repercussion,93,voa,7,18
Confusion,93,voa,5,18
Arcane Assault,93,voa,0,18
Horrifying Rune,93,voa,4,18
Horrifying Rune Effect,93,voa,0,18
Horrifying Rune Effect II,93,voa,0,18
Horrifying Rune Effect III,93,voa,0,18
Confusing Constriction,94,voa,0,18
Brimstone Potency,94,voa,4,18
Color Convergence,94,voa,3,18
Dizzying Gyre,94,voa,6,18
Echo of Coercion,94,voa,0,18
Legion of Tonmek,94,voa,0,18
Peaceful Wave,94,voa,9,18
Shadowed Rune,94,voa,0,18
Obscuring Shadows,94,voa,0,18
Obscuring Shadows II,94,voa,0,18
Obscuring Shadows III,94,voa,0,18
Hastening of Aransir,95,voa,0,18
Illusion Revenant of Thelasa,95,voa,0,18
Mana Repercussion Aura,95,voa,0,18
Mind Spiral,95,voa,16,18
Mindscythe,95,voa,0,18
Sedative Stare,95,voa,9,18
Polyarcanic Rune,95,voa,0,18
Polyarcanic Rune Strike,95,voa,0,18
Polyarcanic Rune Strike II,95,voa,0,18
Polyarcanic Rune Strike III,95,voa,0,18
Arcane Unity,95,voa,15,18
Enforce,95,voa,0,18
Tears of Wreliard,95,voa,0,18
Voice of Premeditation,95,voa,0,18
Ward of Arctending,95,voa,0,18
Arctending Effect,95,voa,0,18
Arctending Effect II,95,voa,0,18
Arctending Effect III,95,voa,0,18
Issuance of Mana Repercussion,95,voa,0,18
Illusion Putrid Swinetor,95,voa,0,18
Illusion Hadal,95,tbm,0,22
Shield of the Dauntless,96,rof,0,19
Confound,96,rof,0,19
Xorlex's Animation,96,rof,0,19
Rune of Xolok,96,rof,0,19
Mastermind's Rune,96,rof,0,19
Speed of Sviir,96,rof,0,19
Demolished Consciousness,96,rof,0,19
Chromatic Percussion,96,rof,0,19
Mental Appropriation,96,cotf,11,20
Confounding Flash,97,rof,0,19
Mastermind's Aura,97,rof,0,19
Mastermind's Echo,97,rof,0,19
Quiescent Mind,97,rof,0,19
Remote Color Confluence,97,rof,3,19
Chromaclash,97,rof,0,19
Enunciation of Tashan,97,rof,0,19
Temptation,97,rof,0,19
Tempting Aura,97,rof,0,19
Runic Radiance Aura,97,rof,0,19
